entry_id,persona_id,t_index,date,dimension,persisted_label,consensus_label,confidence_tier,consensus_agreement,label_changed,pass_1_label,pass_2_label,pass_3_label,pass_4_label,pass_5_label
e809d252__1,e809d252,1,2025-01-14,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__2,e809d252,2,2025-01-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__3,e809d252,3,2025-01-17,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__4,e809d252,4,2025-01-17,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__5,e809d252,5,2025-01-22,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__6,e809d252,6,2025-01-29,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__7,e809d252,7,2025-02-01,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__8,e809d252,8,2025-02-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__9,e809d252,9,2025-02-12,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e809d252__10,e809d252,10,2025-02-18,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__0,e99eacac,0,2025-10-16,stimulation,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__1,e99eacac,1,2025-10-18,stimulation,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__2,e99eacac,2,2025-10-22,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__3,e99eacac,3,2025-10-26,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__4,e99eacac,4,2025-10-27,stimulation,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__5,e99eacac,5,2025-10-29,stimulation,1,0,strong,4,true,0,1,0,0,0
e99eacac__6,e99eacac,6,2025-11-05,stimulation,0,0,unanimous,5,false,0,0,0,0,0
e99eacac__7,e99eacac,7,2025-11-11,stimulation,0,1,unanimous,5,true,1,1,1,1,1
e99eacac__8,e99eacac,8,2025-11-16,stimulation,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__9,e99eacac,9,2025-11-16,stimulation,1,1,unanimous,5,false,1,1,1,1,1
e99eacac__10,e99eacac,10,2025-11-20,stimulation,1,1,unanimous,5,false,1,1,1,1,1
eb969aef__0,eb969aef,0,2025-12-21,stimulation,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
eb969aef__1,eb969aef,1,2025-12-27,stimulation,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__2,eb969aef,2,2025-12-28,stimulation,0,-1,bare_majority,3,true,0,-1,-1,0,-1
eb969aef__3,eb969aef,3,2026-01-03,stimulation,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__4,eb969aef,4,2026-01-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__5,eb969aef,5,2026-01-14,stimulation,0,0,strong,4,false,0,0,-1,0,0
eb969aef__6,eb969aef,6,2026-01-21,stimulation,0,0,unanimous,5,false,0,0,0,0,0
eb969aef__7,eb969aef,7,2026-01-28,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__0,ed67c9cc,0,2025-02-02,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__1,ed67c9cc,1,2025-02-02,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__2,ed67c9cc,2,2025-02-08,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__3,ed67c9cc,3,2025-02-09,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__4,ed67c9cc,4,2025-02-11,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__5,ed67c9cc,5,2025-02-14,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__6,ed67c9cc,6,2025-02-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__7,ed67c9cc,7,2025-02-19,stimulation,0,0,unanimous,5,false,0,0,0,0,0
ed67c9cc__8,ed67c9cc,8,2025-02-21,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__0,f2a0de6f,0,2025-09-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__1,f2a0de6f,1,2025-09-08,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__2,f2a0de6f,2,2025-09-10,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__3,f2a0de6f,3,2025-09-15,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__4,f2a0de6f,4,2025-09-18,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__5,f2a0de6f,5,2025-09-19,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__6,f2a0de6f,6,2025-09-21,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__7,f2a0de6f,7,2025-09-27,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f2a0de6f__8,f2a0de6f,8,2025-09-28,stimulation,1,0,strong,4,true,0,0,0,0,1
f2a0de6f__9,f2a0de6f,9,2025-09-29,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__0,f418b74b,0,2025-09-03,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__1,f418b74b,1,2025-09-10,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__2,f418b74b,2,2025-09-11,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__3,f418b74b,3,2025-09-14,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__4,f418b74b,4,2025-09-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__5,f418b74b,5,2025-09-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__6,f418b74b,6,2025-09-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f418b74b__7,f418b74b,7,2025-09-17,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__0,f6180c27,0,2025-07-03,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__1,f6180c27,1,2025-07-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__2,f6180c27,2,2025-07-13,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__3,f6180c27,3,2025-07-19,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__4,f6180c27,4,2025-07-23,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__5,f6180c27,5,2025-07-23,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__6,f6180c27,6,2025-07-29,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__7,f6180c27,7,2025-08-04,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__8,f6180c27,8,2025-08-05,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__9,f6180c27,9,2025-08-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f6180c27__10,f6180c27,10,2025-08-14,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__0,f79f99b6,0,2025-06-29,stimulation,1,1,unanimous,5,false,1,1,1,1,1
f79f99b6__1,f79f99b6,1,2025-07-01,stimulation,1,0,strong,4,true,0,0,0,0,1
f79f99b6__2,f79f99b6,2,2025-07-02,stimulation,1,1,bare_majority,3,false,1,0,0,1,1
f79f99b6__3,f79f99b6,3,2025-07-03,stimulation,-1,1,bare_majority,2,true,0,1,0,1,-1
f79f99b6__4,f79f99b6,4,2025-07-06,stimulation,1,1,strong,4,false,0,1,1,1,1
f79f99b6__5,f79f99b6,5,2025-07-13,stimulation,0,0,bare_majority,3,false,0,0,-1,1,0
f79f99b6__6,f79f99b6,6,2025-07-15,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f79f99b6__7,f79f99b6,7,2025-07-16,stimulation,1,1,unanimous,5,false,1,1,1,1,1
f990a261__0,f990a261,0,2025-10-07,stimulation,-1,-1,unanimous,5,false,-1,-1,-1,-1,-1
f990a261__1,f990a261,1,2025-10-12,stimulation,-1,-1,strong,4,false,-1,0,-1,-1,-1
f990a261__2,f990a261,2,2025-10-18,stimulation,1,1,unanimous,5,false,1,1,1,1,1
f990a261__3,f990a261,3,2025-10-23,stimulation,1,1,unanimous,5,false,1,1,1,1,1
f990a261__4,f990a261,4,2025-10-28,stimulation,-1,1,strong,4,true,1,1,1,1,-1
f990a261__5,f990a261,5,2025-10-28,stimulation,0,-1,strong,4,true,-1,-1,-1,-1,0
f990a261__6,f990a261,6,2025-11-02,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f990a261__7,f990a261,7,2025-11-04,stimulation,1,1,unanimous,5,false,1,1,1,1,1
f990a261__8,f990a261,8,2025-11-05,stimulation,-1,0,unanimous,5,true,0,0,0,0,0
f990a261__9,f990a261,9,2025-11-08,stimulation,0,0,unanimous,5,false,0,0,0,0,0
f990a261__10,f990a261,10,2025-11-11,stimulation,-1,-1,bare_majority,3,false,0,0,-1,-1,-1
f990a261__11,f990a261,11,2025-11-16,stimulation,-1,1,bare_majority,3,true,1,1,1,-1,-1
fa7d280a__0,fa7d280a,0,2025-01-20,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__1,fa7d280a,1,2025-01-23,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__2,fa7d280a,2,2025-01-26,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__3,fa7d280a,3,2025-02-02,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__4,fa7d280a,4,2025-02-06,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__5,fa7d280a,5,2025-02-07,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__6,fa7d280a,6,2025-02-12,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__7,fa7d280a,7,2025-02-15,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__8,fa7d280a,8,2025-02-17,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__9,fa7d280a,9,2025-02-19,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fa7d280a__10,fa7d280a,10,2025-02-21,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__0,fac91d3b,0,2025-05-23,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__1,fac91d3b,1,2025-05-26,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__2,fac91d3b,2,2025-05-29,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__3,fac91d3b,3,2025-05-30,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__4,fac91d3b,4,2025-06-04,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__5,fac91d3b,5,2025-06-08,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__6,fac91d3b,6,2025-06-10,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__7,fac91d3b,7,2025-06-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__8,fac91d3b,8,2025-06-21,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fac91d3b__9,fac91d3b,9,2025-06-28,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fb28552f__0,fb28552f,0,2025-05-25,stimulation,1,1,unanimous,5,false,1,1,1,1,1
fb28552f__1,fb28552f,1,2025-06-01,stimulation,1,1,unanimous,5,false,1,1,1,1,1
fcd73de1__0,fcd73de1,0,2025-01-09,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fcd73de1__1,fcd73de1,1,2025-01-13,stimulation,-1,0,strong,4,true,0,0,0,0,-1
fcd73de1__2,fcd73de1,2,2025-01-19,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fcd73de1__3,fcd73de1,3,2025-01-22,stimulation,-1,0,strong,4,true,0,0,0,0,-1
fd063e8d__0,fd063e8d,0,2025-12-15,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__1,fd063e8d,1,2025-12-18,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__2,fd063e8d,2,2025-12-25,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__3,fd063e8d,3,2025-12-28,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__4,fd063e8d,4,2025-12-30,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__5,fd063e8d,5,2025-12-31,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__6,fd063e8d,6,2026-01-05,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd063e8d__7,fd063e8d,7,2026-01-12,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__0,fd97883e,0,2025-12-01,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__1,fd97883e,1,2025-12-03,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__2,fd97883e,2,2025-12-09,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__3,fd97883e,3,2025-12-16,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__4,fd97883e,4,2025-12-26,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__5,fd97883e,5,2025-12-28,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fd97883e__6,fd97883e,6,2026-01-03,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__0,fec355ea,0,2025-02-25,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__1,fec355ea,1,2025-03-04,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__2,fec355ea,2,2025-03-09,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__3,fec355ea,3,2025-03-15,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__4,fec355ea,4,2025-03-22,stimulation,0,0,unanimous,5,false,0,0,0,0,0
fec355ea__5,fec355ea,5,2025-03-26,stimulation,0,0,unanimous,5,false,0,0,0,0,0
013d8101__0,013d8101,0,2025-12-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
013d8101__1,013d8101,1,2025-12-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
013d8101__2,013d8101,2,2025-12-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__0,019235dc,0,2025-01-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__1,019235dc,1,2025-01-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__2,019235dc,2,2025-01-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__3,019235dc,3,2025-01-29,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__4,019235dc,4,2025-02-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__5,019235dc,5,2025-02-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__6,019235dc,6,2025-02-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__7,019235dc,7,2025-02-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__8,019235dc,8,2025-02-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
019235dc__9,019235dc,9,2025-02-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__0,01b6f22a,0,2025-03-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__1,01b6f22a,1,2025-03-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__2,01b6f22a,2,2025-03-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__3,01b6f22a,3,2025-03-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__4,01b6f22a,4,2025-03-30,tradition,0,1,bare_majority,3,true,1,0,0,1,1
01b6f22a__5,01b6f22a,5,2025-04-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__6,01b6f22a,6,2025-04-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__7,01b6f22a,7,2025-04-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
01b6f22a__8,01b6f22a,8,2025-04-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__0,02fb94f3,0,2025-04-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__1,02fb94f3,1,2025-04-20,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__2,02fb94f3,2,2025-04-21,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__3,02fb94f3,3,2025-04-27,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__4,02fb94f3,4,2025-05-02,tradition,1,1,unanimous,5,false,1,1,1,1,1
02fb94f3__5,02fb94f3,5,2025-05-02,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__6,02fb94f3,6,2025-05-05,tradition,-1,0,strong,4,true,0,0,0,0,-1
02fb94f3__7,02fb94f3,7,2025-05-06,tradition,1,1,unanimous,5,false,1,1,1,1,1
02fb94f3__8,02fb94f3,8,2025-05-10,tradition,1,1,unanimous,5,false,1,1,1,1,1
02fb94f3__9,02fb94f3,9,2025-05-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__10,02fb94f3,10,2025-05-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
02fb94f3__11,02fb94f3,11,2025-05-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
0465b7ad__0,0465b7ad,0,2025-04-11,tradition,1,0,bare_majority,3,true,1,0,0,1,0
0465b7ad__1,0465b7ad,1,2025-04-17,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__2,0465b7ad,2,2025-04-24,tradition,0,0,bare_majority,3,false,0,0,0,1,1
0465b7ad__3,0465b7ad,3,2025-04-24,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__4,0465b7ad,4,2025-04-26,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__5,0465b7ad,5,2025-04-27,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__6,0465b7ad,6,2025-04-27,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__7,0465b7ad,7,2025-04-30,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__8,0465b7ad,8,2025-05-02,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__9,0465b7ad,9,2025-05-06,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__10,0465b7ad,10,2025-05-11,tradition,1,1,unanimous,5,false,1,1,1,1,1
0465b7ad__11,0465b7ad,11,2025-05-14,tradition,1,1,unanimous,5,false,1,1,1,1,1
056f46ad__0,056f46ad,0,2025-12-01,tradition,1,1,unanimous,5,false,1,1,1,1,1
056f46ad__1,056f46ad,1,2025-12-09,tradition,1,1,unanimous,5,false,1,1,1,1,1
056f46ad__2,056f46ad,2,2025-12-18,tradition,1,1,bare_majority,3,false,0,1,1,0,1
056f46ad__3,056f46ad,3,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__0,058722a1,0,2025-10-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__1,058722a1,1,2025-10-15,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__2,058722a1,2,2025-10-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__3,058722a1,3,2025-10-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__4,058722a1,4,2025-11-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
058722a1__5,058722a1,5,2025-11-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__0,06f1d745,0,2025-12-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__1,06f1d745,1,2025-12-04,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__2,06f1d745,2,2025-12-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__3,06f1d745,3,2025-12-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__4,06f1d745,4,2025-12-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
06f1d745__5,06f1d745,5,2025-12-17,tradition,0,0,unanimous,5,false,0,0,0,0,0
075f8fdb__0,075f8fdb,0,2025-01-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
075f8fdb__1,075f8fdb,1,2025-01-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
075f8fdb__2,075f8fdb,2,2025-01-13,tradition,-1,0,bare_majority,3,true,0,0,-1,0,-1
075f8fdb__3,075f8fdb,3,2025-01-19,tradition,-1,0,bare_majority,3,true,0,0,-1,0,-1
075f8fdb__4,075f8fdb,4,2025-01-23,tradition,0,0,unanimous,5,false,0,0,0,0,0
075f8fdb__5,075f8fdb,5,2025-01-24,tradition,-1,-1,strong,4,false,0,-1,-1,-1,-1
075f8fdb__6,075f8fdb,6,2025-01-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
075f8fdb__7,075f8fdb,7,2025-01-29,tradition,0,0,strong,4,false,0,0,0,-1,0
08c7f073__0,08c7f073,0,2025-10-07,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__1,08c7f073,1,2025-10-10,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__2,08c7f073,2,2025-10-12,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__3,08c7f073,3,2025-10-17,tradition,1,0,strong,4,true,1,0,0,0,0
08c7f073__4,08c7f073,4,2025-10-17,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__5,08c7f073,5,2025-10-20,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__6,08c7f073,6,2025-10-27,tradition,1,0,strong,4,true,1,0,0,0,0
08c7f073__7,08c7f073,7,2025-10-31,tradition,1,1,unanimous,5,false,1,1,1,1,1
08c7f073__8,08c7f073,8,2025-11-04,tradition,1,1,bare_majority,3,false,1,1,1,0,0
0a2fe15c__0,0a2fe15c,0,2025-12-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
0a2fe15c__1,0a2fe15c,1,2025-12-07,tradition,1,1,strong,4,false,1,1,1,0,1
0a2fe15c__2,0a2fe15c,2,2025-12-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__0,0ad04582,0,2025-12-03,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__1,0ad04582,1,2025-12-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__2,0ad04582,2,2025-12-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__3,0ad04582,3,2025-12-12,tradition,0,0,strong,4,false,0,1,0,0,0
0ad04582__4,0ad04582,4,2025-12-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__5,0ad04582,5,2025-12-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__6,0ad04582,6,2025-12-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__7,0ad04582,7,2025-12-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__8,0ad04582,8,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
0ad04582__9,0ad04582,9,2025-12-31,tradition,1,0,bare_majority,3,true,1,1,0,0,0
0ad04582__10,0ad04582,10,2026-01-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__0,0d272008,0,2025-12-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__1,0d272008,1,2025-12-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__2,0d272008,2,2025-12-09,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__3,0d272008,3,2025-12-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__4,0d272008,4,2025-12-16,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__5,0d272008,5,2025-12-19,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__6,0d272008,6,2025-12-22,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d272008__7,0d272008,7,2025-12-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__0,0d42f985,0,2025-08-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__1,0d42f985,1,2025-08-18,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__2,0d42f985,2,2025-08-18,tradition,0,0,bare_majority,3,false,1,0,1,0,0
0d42f985__3,0d42f985,3,2025-08-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__4,0d42f985,4,2025-08-26,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__5,0d42f985,5,2025-09-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__6,0d42f985,6,2025-09-05,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__7,0d42f985,7,2025-09-08,tradition,0,0,unanimous,5,false,0,0,0,0,0
0d42f985__8,0d42f985,8,2025-09-15,tradition,0,0,strong,4,false,0,0,1,0,0
0e9a45e9__0,0e9a45e9,0,2025-12-01,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__1,0e9a45e9,1,2025-12-10,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__2,0e9a45e9,2,2025-12-16,tradition,-1,-1,strong,4,false,0,-1,-1,-1,-1
0e9a45e9__3,0e9a45e9,3,2025-12-23,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__4,0e9a45e9,4,2025-12-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__5,0e9a45e9,5,2026-01-07,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__6,0e9a45e9,6,2026-01-17,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__7,0e9a45e9,7,2026-01-25,tradition,0,0,unanimous,5,false,0,0,0,0,0
0e9a45e9__8,0e9a45e9,8,2026-01-31,tradition,0,0,unanimous,5,false,0,0,0,0,0
110fcd4f__0,110fcd4f,0,2025-06-24,tradition,0,0,unanimous,5,false,0,0,0,0,0
110fcd4f__1,110fcd4f,1,2025-06-25,tradition,-1,0,strong,4,true,0,0,-1,0,0
110fcd4f__2,110fcd4f,2,2025-06-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
114c62d8__0,114c62d8,0,2025-12-01,tradition,-1,-1,bare_majority,3,false,0,-1,-1,-1,0
114c62d8__1,114c62d8,1,2025-12-11,tradition,0,0,unanimous,5,false,0,0,0,0,0
114c62d8__2,114c62d8,2,2025-12-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__0,11a31f12,0,2025-07-28,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__1,11a31f12,1,2025-07-31,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__2,11a31f12,2,2025-08-04,tradition,1,1,strong,4,false,1,1,1,1,0
11a31f12__3,11a31f12,3,2025-08-06,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__4,11a31f12,4,2025-08-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__5,11a31f12,5,2025-08-13,tradition,0,0,unanimous,5,false,0,0,0,0,0
11a31f12__6,11a31f12,6,2025-08-14,tradition,1,1,unanimous,5,false,1,1,1,1,1
11a31f12__7,11a31f12,7,2025-08-14,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__0,11de77e8,0,2025-08-23,tradition,0,0,unanimous,5,false,0,0,0,0,0
11de77e8__1,11de77e8,1,2025-08-30,tradition,0,0,unanimous,5,false,0,0,0,0,0
